id,name,duration,genre,titleYear,releaseDate,director,language,budget,cast,link
4093,Be-Shaque,0,"Adventure, Crime, Drama",1981,1981-12-18,Kashinath,Hindi,0,"Jalal Agha,Yogeeta Bali,Mithun Chakraborty,Asha Chandra,Suresh Chatwal,Mohan Choti,Shakti Kapoor,Vinod R. Mulani,Paintal,Master Prakash,Preetha,Amrish Puri,Sonia Sahni",http://www.imdb.com/title/tt1219317/?ref_=adv_li_tt
4094,Beast of the East,0,"Drama, War",1948,1948,Carlos Vander Tolosa,English,0,"Linda Estrella,Alma Rosa Aguirre,Teddy Benavidez,Bimbo Danao,Mona Lisa,Fernando Royo",http://www.imdb.com/title/tt0127049/?ref_=adv_li_tt
4095,Beautiful,120,"Biography, Drama, Family",2011,2011-12-08,V.K. Prakash,Malayalam,25000000,"Jayasurya,Anoop Menon,Mukesh,Nandu,Praveena,Meghana Raj,Tiny Tom",http://www.imdb.com/title/tt2133191/?ref_=adv_li_tt
4096,Beautiful Lives,123,Drama,2016,,Kangkan Deka,,0,,http://www.imdb.com/title/tt5791878/?ref_=adv_li_tt
4097,Beauty Palace,0,,1999,,V.J. Ambily,Malayalam,0,,http://www.imdb.com/title/tt0254989/?ref_=adv_li_tt
4098,Beauty Parlour,0,Thriller,2002,2002-01-01,,Hindi,0,"Birbal,Poonam Dasgupta,Mac Mohan,Raza Murad,Jhony Nirmal,Sudhir",http://www.imdb.com/title/tt3916794/?ref_=adv_li_tt
4099,Bebbuli,0,,1980,,V. Madhusudan Rao,,0,,http://www.imdb.com/title/tt1380044/?ref_=adv_li_tt
4100,Bebbuli Veta,0,,1985,,M. Rosi Raiju,Telugu,0,Sharada,http://www.imdb.com/title/tt0355250/?ref_=adv_li_tt
4101,Bebus,0,Drama,1979,,Narendra Bedi,Hindi,0,"Rajesh Khanna,Zaheera,Asha Sachdev,Om Prakash,Roopesh Kumar,Dina Pathak,Agha,Narendra Nath,Prem Chopra,Jayshree T.",http://www.imdb.com/title/tt1773301/?ref_=adv_li_tt
4102,Bebus,0,,1950,,Master Bhagwan,Hindi,0,,http://www.imdb.com/title/tt0155534/?ref_=adv_li_tt
4103,Because I Don't Lie,0,Comedy,2001,2001-09-21,David Dhawan,Hindi,0,"Govinda,Sushmita Sen,Rambha,Anupam Kher,Satish Kaushik,Sharad S. Kapoor,Kiran Kumar,Mohnish Bahl,Ashish Vidyarthi,Shahbaaz Khan,Razak Khan,Jibraan Khan,Ananth Narayan Mahadevan,Jaya Bhattacharya,Ram Mohan",http://www.imdb.com/title/tt0297241/?ref_=adv_li_tt
4104,Bechain,0,,1993,1993-02-02,Kawal Sharma,Hindi,0,"Sidhant Salaria,Malvika Tiwari,Raza Murad,Shakti Kapoor,Amjad Khan,Dara Singh,Jagdeep,Naseem,Ratan Aulakh,Aparajita,Ghanshyam Rohera,Coca Cola,Jeetu,Seema,Rekha Agarwal",http://www.imdb.com/title/tt0474559/?ref_=adv_li_tt
4105,Bechainee,0,"Crime, Drama, Thriller",2000,2000,Raviravan Kathuria,Hindi,0,"Ram Asra,Sudesh Berry,Kiran Kumar,Raza Murad,Anil Nagrath,Alok Nath,Jyoti Rana,Renu Rattan,Moon Moon Sen,Dalia Singh,Savita Singh,Usha Singh,Anita Wahi,Prithvi Zutshi",http://www.imdb.com/title/tt1268861/?ref_=adv_li_tt
4106,Bechara,0,Comedy,1984,1984-01-05,,Hindi,0,"Bindu,Kamal Haasan,Aruna Irani,Sripriya",http://www.imdb.com/title/tt2580034/?ref_=adv_li_tt
4108,Bedaag,0,"Drama, Family",1965,,R. Bhattacharya,Hindi,0,"Nanda,Manoj Kumar,Shashikala,Mehmood,Raj Mehra,Shubha Khote,Gani,Jagdish Kanwal,Mumtaz Begum,Mirajkar,Kammo,Lalita Pawar,Raju,Rekha,Raj Deep",http://www.imdb.com/title/tt0207331/?ref_=adv_li_tt
4109,Bedaag,0,Romance,1986,1986-01-01,,Hindi,0,,http://www.imdb.com/title/tt4658680/?ref_=adv_li_tt
4110,Bedara Kannappa,155,Drama,1954,,H.L.N. Simha,Kannada,0,"Rajkumar,Pandharibai,G.V. Iyer,Narasimhraju",http://www.imdb.com/title/tt0273458/?ref_=adv_li_tt
4111,Bedard,0,Romance,1982,1982-01-01,,Hindi,0,"Neeta Mehta,Rehana Sultan,Vikram",http://www.imdb.com/title/tt3492272/?ref_=adv_li_tt
4112,Bedard Zamana Kya Jane,0,"Crime, Drama, Family",1959,,Babubhai Mistri,Hindi,0,"Ashok Kumar,Nirupa Roy,Pran,Helen,Iftekhar,Jabeen Jalil,Ratnamala,Amirbai Karnataki,Sudesh Kumar,Shaikh,Neelam,Master Chicoo,Edwina",http://www.imdb.com/title/tt0242307/?ref_=adv_li_tt
4113,Bedardi,146,"Action, Crime",1993,1993-11-12,Krishnakant Pandya,Hindi,0,"Ajay Devgn,Urmila Matondkar,Reena Roy,Naseeruddin Shah,Kiran Kumar,Bajrangi,Ashok Banthia,Ramesh Bhatkar,Prashant Damle,Debu,Makrand Deshpande,Deepak Dixit,Baby Gazala,Santosh Gupta,Ali Khan",http://www.imdb.com/title/tt0358992/?ref_=adv_li_tt
4114,Bedardi,0,,1951,,,Hindi,0,"Geeta Bali,Jeevan,Amirbai Karnataki,Nimmi",http://www.imdb.com/title/tt0423856/?ref_=adv_li_tt
4115,Bedardi,0,Drama,2015,2015-10-30,Sahil Seth,Marathi,20000000,,http://www.imdb.com/title/tt5133554/?ref_=adv_li_tt
4116,Bedardi Sanam,0,Romance,1992,1992-01-01,,Hindi,0,,http://www.imdb.com/title/tt4658694/?ref_=adv_li_tt
4117,Bedaru Bombe,0,,1984,,Bhargava,,0,Shankar Nag,http://www.imdb.com/title/tt1339267/?ref_=adv_li_tt
4118,Bedeni,0,,1951,,Nirmal Dey,Bengali,0,,http://www.imdb.com/title/tt0043324/?ref_=adv_li_tt
4119,Bedeni,88,Drama,2011,2011-01-07,Anjan Das,Bengali,6500000,"Rituparna Sengupta,Rajesh Sharma,Indraneil Sengupta,Rimjhim Gupta",http://www.imdb.com/title/tt1815609/?ref_=adv_li_tt
4120,Beder Meye Josna,0,Fantasy,1991,1991-01-23,,Bengali,0,"Anju Ghosh,Chiranjit,Shambhu Bhattacharya,Asha Mukherjee,Saifuddin",http://www.imdb.com/title/tt5812178/?ref_=adv_li_tt
4121,Bedroom,127,Drama,2012,2012-01-06,Mainak Bhaumik,Bengali,$300000,"Abir Chatterjee,Rahul Banerjee,Rudranil Ghosh,Paoli Dam,Parno Mittra,Usashi Chakraborty,Tanushree Chakraborty,Anubrata Basu,Vikram,Koushik Ghosh,Pallavi Chatterjee,Biswanath Basu,Pilu Bhattacharya,Rachita Bhattacharya,Bikram Chatterjee",http://www.imdb.com/title/tt2600010/?ref_=adv_li_tt
4122,Bedroom Story,0,,1988,,D. Raman,Hindi,0,"Roma Sen Gupta,Sanjay Shukla,Jayshree T.",http://www.imdb.com/title/tt0377481/?ref_=adv_li_tt
4123,Beedala Patlu,0,,1972,,B. Vittalacharya,,0,"Chittor V. Nagaiah,Akkineni Nageshwara Rao,Gummadi",http://www.imdb.com/title/tt1502777/?ref_=adv_li_tt
4124,Beedala Patlu,194,,1950,,K. Ramnoth,Telugu,0,Chittor V. Nagaiah,http://www.imdb.com/title/tt0259881/?ref_=adv_li_tt
4125,Beedhi Basavanna,0,,1967,,B. Ramakrishnaiah Panthulu,Kannada,0,Rajkumar,http://www.imdb.com/title/tt0250251/?ref_=adv_li_tt
4126,Beedi Kunjamma,0,Musical,1982,,K.G. Rajasekharan,Malayalam,0,,http://www.imdb.com/title/tt0344911/?ref_=adv_li_tt
4127,Beehad - The Ravine,125,Drama,2013,,Krishna Mishra,Hindi,0,Vikas Shrivastav,http://www.imdb.com/title/tt2812344/?ref_=adv_li_tt
4128,Been Ka Jadoo,0,Fantasy,1963,1963,N. Rajesh,Hindi,0,"Mohan Choti,Helen,Mahipal,Ramayan Tiwari,Kumud Tripathi,Ulhas",http://www.imdb.com/title/tt1286507/?ref_=adv_li_tt
4129,Beena,0,,1978,,N. Narayanan,Malayalam,0,,http://www.imdb.com/title/tt0271988/?ref_=adv_li_tt
4130,Bees Saal Baad,158,"Thriller, Musical, Mystery",1962,,Biren Nag,Hindi,0,"Biswajeet,Waheeda Rehman,Manmohan Krishna,Madan Puri,Sajjan,Asit Kumar Sen,Lata Sinha,Dev Kishan,Mira Mukherjee,Ranu,Manohar Gir,Maqbool,Singh,Prakash,Prem Kumar",http://www.imdb.com/title/tt0055783/?ref_=adv_li_tt
4131,Bees Saal Baad,141,"Action, Horror",1988,,Rajkumar Kohli,Hindi,0,"Mithun Chakraborty,Dimple Kapadia,Meenakshi Sheshadri,Om Prakash,Shiva Rindani,Anupam Kher,Shakti Kapoor,Amjad Khan,Jagdeep,Aruna Irani,Jankidas,Pinchoo Kapoor,Praveen Kumar,Vinod Mehra,Tej Sapru",http://www.imdb.com/title/tt0094720/?ref_=adv_li_tt
4132,Bees Saal Pehle,0,,1972,,Probir Roy,Hindi,0,"Jagdev Bhambri,Abhi Bhattacharya,Mohan Choti,Ramesh Deo,Ratan Gaurang,Iftekhar,Farida Jalal,Padma Khanna,Sarita Khatau,Surya Kumar,Vinod Mehra,Gautam Mukherjee,Hrishikesh Mukherjee,Jayanta Mukherjee,Paintal",http://www.imdb.com/title/tt0357472/?ref_=adv_li_tt
4133,Beete Din,0,,1947,,Ezra Mir,Hindi,0,,http://www.imdb.com/title/tt0241235/?ref_=adv_li_tt
4134,Beets,0,Fantasy,2005,2005,,Telugu,20000000,"Brahmanandam,Pranati",http://www.imdb.com/title/tt1579933/?ref_=adv_li_tt
4136,Before Crisis,111,"Crime, Drama, Music",2015,,Mihir Kumar Sharma,Hindi,0,"Goutam Ghose,Deepak Singh,Chirag Dave,Diksha Panth,Vinod Nahardih,Summit Sharma,Chittaranjan Tripathy",http://www.imdb.com/title/tt5343148/?ref_=adv_li_tt
4137,Before the Rains,98,"Drama, Romance, Thriller",2007,2008-05-23,Santosh Sivan,English,0,"Linus Roache,Rahul Bose,Nandita Das,Jennifer Ehle,Leopold Benedict,Dr. Ambikathmajan,Indrajith,Lakshmi Krishnamurthy,Lal,John Standing,Thilakan,Ejji K. Umamahesh",http://www.imdb.com/title/tt0870195/?ref_=adv_li_tt
4138,Begaana,0,Drama,1986,1986-07-18,Ambrish Sangal,,0,"Rati Agnihotri,Arun Bakshi,Mohan Choti,Leena Das,Dharmendra,Kumar Gaurav,Aruna Irani,Kalpana Iyer,Raj Kiran,Manmohan Krishna,Mac Mohan,Deepti Naval,Amrish Puri,Om Shivpuri,Sudhir",http://www.imdb.com/title/tt1196591/?ref_=adv_li_tt
4139,Begaana,0,"Drama, Family",1963,,Sadashiv J. Row Kavi,Hindi,0,"Dharmendra,Supriya Choudhury,Shachin,Tarun Bose,Agha,Manorama,Madhuri,Babloo",http://www.imdb.com/title/tt0364232/?ref_=adv_li_tt
4140,Beggar Girl of Agra,0,,1932,,,,0,,http://www.imdb.com/title/tt0390890/?ref_=adv_li_tt
4141,Begum,0,,1945,,Sushil Majumdar,Hindi,0,"Ashok Kumar,Naseem Banu,Sharda,S.L. Puri,Vikram Kapoor,V.H. Desai",http://www.imdb.com/title/tt0237033/?ref_=adv_li_tt
4142,Begum Sahiban,0,Romance,1985,1985-01-01,,Hindi,0,Salma Agha,http://www.imdb.com/title/tt4658674/?ref_=adv_li_tt
4143,Beguman Ashiq,0,,1930,,,,0,,http://www.imdb.com/title/tt0390891/?ref_=adv_li_tt
4144,Begunaah,0,"Action, Crime, Drama",1991,1991-01-04,Anil Suri,Hindi,0,"Rajesh Khanna,Ashok Kumar,Farha Naaz,Sadashiv Amrapurkar,Jeetendra,Raza Murad,Chandrashekhar,Anand,Bhima,Bunty,Baby Guddu,Jabbar,Kamaldeep,Shubha Khote,Maharana",http://www.imdb.com/title/tt1692184/?ref_=adv_li_tt
4145,Begunaah Qaidi,0,Action,1982,1982-02-02,,,0,"Arti Gupta,Shakti Kapoor,Shashi Puri,Rakesh Roshan,Asha Sachdev,Om Shivpuri,Tamanna",http://www.imdb.com/title/tt2613230/?ref_=adv_li_tt
4146,Begunah,0,"Drama, Family",1957,1957,Narendra Suri,Hindi,0,"Kishore Kumar,Shakila,Helen,Radhakrishan,Mubarak,Krishnakant,Raja Nene,Samson,Jaikishan Dayabhai Panchal,David Abraham",http://www.imdb.com/title/tt0381038/?ref_=adv_li_tt
4147,Begunah,0,Action,1970,1970-01-01,Shiv Kumar,Hindi,0,"Nisar Ahmad Ansari,Dev Dutt,Helen,Sheikh Mukhtar,Asit Kumar Sen,Shahida",http://www.imdb.com/title/tt2753314/?ref_=adv_li_tt
4148,Begunah,0,,1937,,Gajanan Jagirdar,Hindi,0,"Parshwanath Yeshwant Altekar,Shahu Modak",http://www.imdb.com/title/tt0230031/?ref_=adv_li_tt
4149,Beharoopia,0,Fantasy,1971,1971,Rajesh Nanda,Hindi,0,"Dheeraj Kumar,Snehlata,Faryal,Helen,Hiralal,Daisy Irani,Honey Irani,Madhumati,Mehmood Jr.",http://www.imdb.com/title/tt0429652/?ref_=adv_li_tt
4150,Behram Daku,0,Action,1959,1959-01-01,,Hindi,0,"Chitra,Manher Desai,Habib,Shyam Kumar,Tun Tun",http://www.imdb.com/title/tt3913224/?ref_=adv_li_tt
4151,Behram Khan,0,,1946,,Gajanan Jagirdar,Hindi,0,Lalita Pawar,http://www.imdb.com/title/tt0230018/?ref_=adv_li_tt
4152,Behula,0,,1921,,Legrand,,0,Patience Cooper,http://www.imdb.com/title/tt0390893/?ref_=adv_li_tt
4153,Behula Lakhinder,139,Drama,1977,1977-08-12,Amal Dutta,Bengali,0,"Kali Bannerjee,Abhi Bhattacharya,Subrata Chatterjee,Tarun Kumar,Mahua Roy Chowdhury,Chitra Sen",http://www.imdb.com/title/tt1542848/?ref_=adv_li_tt
4154,Beiimaan Love,120,"Drama, Romance, Thriller",2016,2016-10-14,Rajeev Chaudhari,Hindi,0,"Sahil Arora,Rajneesh Duggal,Sunny Leone,Ziesha Nancy,Yuvraj Singh,Rajiv Verma,Daniel Weber",http://www.imdb.com/title/tt5227468/?ref_=adv_li_tt
4155,Being Cyrus,90,"Comedy, Drama, Thriller",2005,2006-03-24,Homi Adajania,English,0,"Naseeruddin Shah,Dimple Kapadia,Saif Ali Khan,Boman Irani,Simone Singh,Honey Chhaya,Manoj Pahwa,Delna Patel,Ravi Khote,Carol Gracias,Zareen Bhasin,Keku Writer,Yasmin Khambatta,Rayaan Gandhy,Sephra",http://www.imdb.com/title/tt0412308/?ref_=adv_li_tt
4156,Beinsaafi,0,Action,1981,1981-01-01,I.V. Sasi,Hindi,0,,http://www.imdb.com/title/tt3548982/?ref_=adv_li_tt
4157,Bekar Nashan,0,,1938,,Jyotish Bannerjee,Bengali,0,"Tulsi Chakraborty,Devbala,Chhaya Devi,Jahar Ganguli,Mrinalkanti Ghosh,Kumar Mitra,Naresh Mitra,Manmatha Pal,Sandhya Rani,Ranibala",http://www.imdb.com/title/tt0154214/?ref_=adv_li_tt
4158,Bekaraar,0,,1983,,Rajendra Prasad V.B.,Hindi,0,"Sanjay Dutt,Padmini Kolhapure,Ashok Kumar,Om Puri,Supriya Pathak,Asrani,Mohnish Bahl,Mohan Choti,Seema Deo,Dulari,Satyendra Kapoor,Purnima,Tej Sapru,Om Shivpuri,Chand Usmani",http://www.imdb.com/title/tt0312445/?ref_=adv_li_tt
4159,Bekhabar,0,,1983,,Kedar Kapoor,Hindi,0,"Agha,Abhi Bhattacharya,Pankaj Dheer,Bharat Kapoor,Madhu Kapoor,Rajendra Nath,Amrish Puri",http://www.imdb.com/title/tt0231244/?ref_=adv_li_tt
4160,Bekhabar,0,"Action, Crime",1965,,Nanabhai Bhatt,Hindi,0,"Dara Singh,Sayeeda Khan,Shachin,Anwar Hussain,Madhumati,Mohan Choti,Master Bhagwan,Shammi",http://www.imdb.com/title/tt0156346/?ref_=adv_li_tt
4161,Bekhudi,0,"Action, Crime, Drama",1992,1992-07-31,Rahul Rawail,Hindi,0,"Kamal Sadanah,Kajol,Ajay Mankotia,Tanuja,Vijayendra Ghatge,Kulbhushan Kharbanda,Rajendra Nath,Sanjeev Chitre,Rubina,Farida Jalal,Jagdish Raj,Vikas Anand,Iftekhar,Master Bharat,Miles",http://www.imdb.com/title/tt0172170/?ref_=adv_li_tt
4162,Bela,0,,1947,,Chaturbhuj Doshi,Hindi,0,Nigar Sultana,http://www.imdb.com/title/tt0213491/?ref_=adv_li_tt
4163,Beladingala baale,152,"Drama, Fantasy, Romance",1995,1995-07-13,Sunil Kumar Desai,Kannada,5000000,"Ramesh Bhat,Loknath,Anant Nag,Vanita Vasu",http://www.imdb.com/title/tt2010915/?ref_=adv_li_tt
4164,Belaku,0,,1988,,N. Lakshminarayan,Kannada,0,,http://www.imdb.com/title/tt0233311/?ref_=adv_li_tt
4165,Belaseshe,141,"Drama, Family",2015,2015-05-01,Shibprasad Mukhopadhyay,Bengali,$500000,"Soumitra Chatterjee,Swatilekha Sengupta,Rituparna Sengupta,Aparajita Adhya,Monami Ghosh,Indrani Dutta,Sohini Sengupta Halder,Sohag Sen,Kharaj Mukherjee,Shankar Chakraborty,Anindya Chatterjee,Barun Chanda,Sujoy Prasad Chatterjee,Indrajit",http://www.imdb.com/title/tt4658770/?ref_=adv_li_tt
4166,Belbhandar,0,,1952,,Achyut Govind Ranade,Marathi,0,,http://www.imdb.com/title/tt0260733/?ref_=adv_li_tt
4167,Beli Mattu Hola,104,Drama,2010,2010-06-11,,Kannada,0,"Hulugappa Kattimani,Achyuth Kumar,Shrinivas Meshtru,Ganesh Rao,Venkata Rao",http://www.imdb.com/title/tt5824846/?ref_=adv_li_tt
4168,Belli Moda,163,,1966,,S.R. Puttana Kanagal,Kannada,0,"Kalpana,Kalyana Kumar,Pandharibai,Ashwath,Balkrishna",http://www.imdb.com/title/tt0231246/?ref_=adv_li_tt
4169,Belt Mathai,0,"Action, Drama",1983,,T.S. Mohan,Malayalam,0,"Sukumaran,Ratheesh,Lalu Alex,Unnimary,Jose Prakash,Adoor Bhasi,Krishnachandran,Sathaar,Mala Aravindan,Pappu,Sreenath",http://www.imdb.com/title/tt0344915/?ref_=adv_li_tt
4170,Bemisal,142,"Drama, Family",1982,1982-03-05,Hrishikesh Mukherjee,Hindi,0,"Amitabh Bachchan,Rakhee Gulzar,Vinod Mehra,Deven Verma,Aruna Irani,Om Shivpuri,Sheetal,Asit Kumar Sen,Pratima Devi,Amarnath,Gautam Sarin,Meena Roy,Samar Roy,Vijay Sharma,Johnny",http://www.imdb.com/title/tt0083636/?ref_=adv_li_tt
4171,Ben,115,"Drama, Family",2015,2015-11,Vipin Atley,Malayalam,0,"Gourav Menon,Suraaj Venjarammoodu,Anjali Aneesh Upasana,Anwar,Adhish Praveen,Aju Varghese",http://www.imdb.com/title/tt5182526/?ref_=adv_li_tt
4172,Ben Johnson,0,"Action, Crime, Thriller",2005,2005-06,Anil C. Menon,Malayalam,0,"Kalabhavan Mani,Siddique,Vijayaraghavan,Sruthi,Harisree Asokan,Indraja,Sukumari,Cochin Hanifa,Raghu",http://www.imdb.com/title/tt0468665/?ref_=adv_li_tt
4173,Benaam,117,"Drama, Mystery, Thriller",1974,1974-10-18,Narendra Bedi,Hindi,0,"Amitabh Bachchan,Moushumi Chatterjee,Satyendra Kapoor,Madan Puri,Iftekhar,Dhumal,Shubha Khote,Jagdish Raj,D.K. Sapru,Rajpal,Viju Khote,Sharat Saxena,Deepak,Chandu,Mansaram",http://www.imdb.com/title/tt0071205/?ref_=adv_li_tt
4174,Benaam,0,Thriller,2008,,Anees Bazmee,Hindi,0,"Ajay Devgn,Bhoomika Chawla,Sameera Reddy,Mukesh Tiwari,Vijay Raaz,Shriya Sharma,Ahmed Khan,Govind Namdeo,Rahul Dev,Vidya Malvade,Varsha Usgaonkar,Rajpal Yadav,Yashpal Sharma",http://www.imdb.com/title/tt0453626/?ref_=adv_li_tt
4175,Benaam,0,"Drama, Action, Horror",1999,,T.L.V. Prasad,Hindi,0,"Mithun Chakraborty,Aditya Pancholi,Ashish Vidyarthi,Harish Patel,Kasam Ali,Johnny Lever,Pinky Chinoy,Rajendra Gupta,Dev Malhotra,Ramesh Goyal,Smriti Patkar,Rani Sinha,Shyam Solanki,Kirti Rawal,Ambrish Sangal",http://www.imdb.com/title/tt0315816/?ref_=adv_li_tt
4176,Benaam Badsha,0,"Action, Crime, Drama",1991,1991-04-05,K. Ravi Shankar,Hindi,0,"Rakesh Bedi,Juhi Chawla,Seema Deo,Rohini Hattangadi,Anil Kapoor,Viju Khote,Sudhir Pandey,Yunus Parvez,Amrish Puri,Ghanshyam Rohera,Ashok Saraf,Mahavir Shah,Satish Shah,Shilpa Shirodkar",http://www.imdb.com/title/tt0101432/?ref_=adv_li_tt
4177,Benaam Rishte,0,Drama,1992,1992-05-22,Shyam Gupta,Hindi,0,"Mohan Bhandari,Anil Dhawan,Madan Jain,Jaya Mathur,Anuradha Patel,Neeta Puri",http://www.imdb.com/title/tt2706294/?ref_=adv_li_tt
4178,"Benares, Musiques Du Gange",70,Musical,1989,,Yves Billon,,0,,http://www.imdb.com/title/tt4719572/?ref_=adv_li_tt
4179,Benazir,158,Drama,1964,1964-06-17,S. Khalil,Urdu,0,"Meena Kumari,Ashok Kumar,Shashi Kapoor,Tanuja,Nirupa Roy,Durga Khote,Asit Kumar Sen,Tarun Bose",http://www.imdb.com/title/tt0057882/?ref_=adv_li_tt
4180,Bench Talkies,116,,2015,2015-03-06,Gopakumar,Tamil,0,"Vijay Sethupathi,Sannath Reddy,Rishinanth Rajendran,Guru Somasundaram,Vijayamuthu,Aravind,Harish,Sharathkumar",http://www.imdb.com/title/tt4522052/?ref_=adv_li_tt
4181,Bendu Apparao RMP,0,Comedy,2009,2009-10-16,Satyanarayana E.V.V.,Telugu,0,"Allari Naresh,Kamna Jethmalani,Meghana Raj,Ali,Ananth,Raghu Babu,Krishna Bhagavan,Chalapathi Rao,Jeeva,Lakshman Rao Kondavalasa,Sriram L.B.,D. Rama Naidu,M.S. Narayana,Aahuthi Prasad,Srinivas Reddy",http://www.imdb.com/title/tt1616533/?ref_=adv_li_tt
4182,Beneath the Skin: Untold Story,0,Drama,2003,2003-04-03,Ken Kandiah,English,$250000,"Richard Baccari,Ajay Kalra,Keerthi Paikera,Stephanie Zari",http://www.imdb.com/title/tt0406573/?ref_=adv_li_tt
4183,Bengal 1983,0,,1932,,P.C. Barua,Hindi,0,"P.C. Barua,Prabhabati Barua,Phani Burma,Sailen Choudhury",http://www.imdb.com/title/tt0155538/?ref_=adv_li_tt
4184,Bengal Tiger,145,"Action, Comedy, Drama",2015,2015-12-10,Sampath Nandi,Telugu,250000000,"Ravi Teja,Tamannaah Bhatia,Rashi Khanna,Brahmanandam,Boman Irani,Vennela Rama Rao,Hamsa Nandini,Krishna Murali Posani,Prudhviraj,Rao Ramesh,Sayaji Shinde",http://www.imdb.com/title/tt5266218/?ref_=adv_li_tt
4185,Bengal Tiger,0,"Action, Crime",2001,2001,Adarsh Jain,Hindi,0,"Sandeep Bedi,Mithun Chakraborty,Roshini Jaffery,Raushani Jaffrey,Shakti Kapoor,Priya Kaushal,Ali Khan,Shabnam Khan,Pramod Moutho,Vineeta",http://www.imdb.com/title/tt0477574/?ref_=adv_li_tt
4186,Bengaloored,0,"Drama, Romance",2010,2010-07-02,Swaroop Kanchi,Kannada,0,"Harish Raj,Meghana Mudiyam,Srinivasa Prabhu,Lakshmi Chandrashekar,R.T. Kumar,Suma Vinod,H.V. Prakash,Swaroop Kanchi,Master Asif,Megha K.,Divya M.,Vishalakshi",http://www.imdb.com/title/tt1908463/?ref_=adv_li_tt
4187,Benki Birugali,0,,1984,,Tiptur Raghu,Kannada,0,"Shankar Nag,Vishnuvardhan",http://www.imdb.com/title/tt1392102/?ref_=adv_li_tt
4188,Benki Chendu,0,,1982,,Mani Murugan,,0,Shankar Nag,http://www.imdb.com/title/tt1348947/?ref_=adv_li_tt
4189,Benkiya Bale,0,,1983,,Dhorairaj Bhagavan,,0,"Balkrishna,Anant Nag,Lakshmi",http://www.imdb.com/title/tt1402420/?ref_=adv_li_tt
4190,Benkiyalli Aralida Hoovu,142,Drama,1983,1983-09-30,K. Balachander,Kannada,0,"Suhasini,Kamal Haasan,Ramakrishna",http://www.imdb.com/title/tt0154215/?ref_=adv_li_tt
4191,Benny and Babloo,0,"Comedy, Drama",2010,2010-10-01,Yunus Sajawal,Hindi,0,"Kay Kay Menon,Rajpal Yadav,Aashif Sheikh,Shweta Tiwari,Riya Sen,Kishori Shahane,Hussain Sheikh,Hiten Paintal,Rukhsar,Anita Hassanandani Reddy,Kiran Janjani,Richa Chadha,Anangsha Biswas,Anant Jog,Maushmi Udeshi",http://www.imdb.com/title/tt1740662/?ref_=adv_li_tt
4192,Benz Vasu,0,,1980,,Hassan,Malayalam,0,Jayan,http://www.imdb.com/title/tt0333144/?ref_=adv_li_tt
4193,Bepanaah,156,"Drama, Family",1985,1985-09-06,Jagdish Sidana,Hindi,0,"Shashi Kapoor,Mithun Chakraborty,Poonam Dhillon,Rati Agnihotri,Dheeraj Kumar,Kader Khan,Madan Puri,Suresh Oberoi,Paintal,Satyendra Kapoor,Manik Irani,Baby Guddu,Gurbachchan Singh",http://www.imdb.com/title/tt0321421/?ref_=adv_li_tt
4194,Beparoa,0,,1995,1995-01-01,Nimai Chowdhury,Bengali,0,"Shoma Anand,Shekhar Chatterjee,Gita Dey,Anil Dhawan,Arun Mukherjee,Om Puri,Mayur Verma",http://www.imdb.com/title/tt6049268/?ref_=adv_li_tt
4195,Beqabu,0,"Action, Drama, Family",1996,1996-10-13,N. Chandra,Hindi,0,"Sanjay Kapoor,Mamta Kulkarni,Amrish Puri,Shakti Kapoor,Himani Shivpuri,Rana Jung Bahadur,Mohan Kapoor,Ashok Kumar,Guddi Maruti,Pramod Moutho,Dilip Prabhavalkar,Anjan Srivastav",http://www.imdb.com/title/tt0350604/?ref_=adv_li_tt
4196,Beqasoor,0,"Action, Crime, Drama",1980,1980,B.P. Harisinghaney,Hindi,0,"Vikas Anand,Vijay Arora,Master Bhagwan,Brahm Bhardwaj,Madhu Chanda,Chandrashekhar,Suresh Chatwal,Laxmi Chhaya,Anil Dhawan,Aruna Irani,Gajanan Jagirdar,I.S. Johar,Bharat Kapoor,Girish Karnad,Raj Mehra",http://www.imdb.com/title/tt1315576/?ref_=adv_li_tt
4197,Beqasoor,0,,1950,,K. Amarnath,Hindi,0,"Madhubala,Ajit,Pramila,Lala Yaqoob,Mangla,Gope,Geeta Nizami,Ramesh,Durga Khote",http://www.imdb.com/title/tt0128962/?ref_=adv_li_tt
4198,Beqasoor,0,Action,1969,1969-01-01,Kamran Khan,Hindi,0,"Shyam Kumar,Maruti,Ratnamala,Sanjana,Meenakshi Shirodkar,Dara Singh,Ulhas",http://www.imdb.com/title/tt2674106/?ref_=adv_li_tt
4199,Berahem,0,,1980,,,Hindi,0,,http://www.imdb.com/title/tt0358999/?ref_=adv_li_tt
4200,Bernie,155,Family,2016,2016,Neelima Lonari,Marathi,28500000,"Chaitrali Dongare,Raj Hasanalale,Kiran Khoje,Tejaswini Lonari,Savita Malpekar,Girish Pardeshi,Bhushan Patil,Sumukhi Pendse,Rajan Tamhane,Mousami Tondawalkar",http://www.imdb.com/title/tt5936840/?ref_=adv_li_tt
4201,Beru,104,Drama,2005,2005-03-04,P. Sheshadri,Kannada,600000,"Lakshmi Chandrashekar,Dattatreya H.G.,Neethu,Suchendra Prasad,Roheena,T.N. Seetharam,Shivakumar,Soumya,Venkatrao.M.P.,Vidyamurthy",http://www.imdb.com/title/tt2777694/?ref_=adv_li_tt
